User ID,Name,Email Address,Age,Gender,Membership Start Date,Membership End Date,Subscription Plan,Renewal Status,Engagement Level,Subscription Renewed
5313,Ashley Moore,acarter@gmail.com,28,Female,04-03-2025,09-03-2025,Monthly,Auto-Renew,Medium,Renewed
5313,Ashley Moore,acarter@gmail.com,28,Female,09-03-2025,09-03-2025,Quarterly,Manual,Medium,Renewed
5313,Ashley Moore,acarter@gmail.com,28,Female,09-03-2025,10-03-2025,Quarterly,Manual,High,Renewed
6668,Christine Lewis,jessica03@gmail.com,34,Female,30-11-2023,03-09-2024,Annual,Manual,Medium,Renewed
6668,Christine Lewis,jessica03@gmail.com,34,Female,03-09-2024,13-02-2025,Annual,Manual,Low,Renewed
8834,Michelle Williams,christopherchapman@byrd-hanson.com,39,Female,05-01-2023,15-04-2024,Monthly,Auto-Renew,Low,Renewed
1177,Mr. Mark Ross,dixonlarry@wagner.net,26,Female,28-04-2024,05-07-2024,Quarterly,Auto-Renew,Low,Not Renewed
1177,Mr. Mark Ross,dixonlarry@wagner.net,26,Female,05-07-2024,05-09-2024,Quarterly,Auto-Renew,Low,Not Renewed
1177,Mr. Mark Ross,dixonlarry@wagner.net,26,Female,05-09-2024,11-09-2024,Monthly,Manual,Medium,Renewed
4736,James Schultz,annecrawford@yahoo.com,41,Male,18-11-2024,23-11-2024,Annual,Manual,Low,Renewed
4736,James Schultz,annecrawford@yahoo.com,41,Male,23-11-2024,10-12-2024,Quarterly,Auto-Renew,Low,Not Renewed
4736,James Schultz,annecrawford@yahoo.com,41,Male,10-12-2024,24-02-2025,Annual,Auto-Renew,High,Renewed
6749,Marc Cook,javierhudson@espinoza-mcconnell.net,21,Female,21-10-2022,03-12-2024,Monthly,Auto-Renew,High,Renewed
6749,Marc Cook,javierhudson@espinoza-mcconnell.net,21,Female,03-12-2024,19-02-2025,Monthly,Manual,Medium,Renewed
9378,Michelle Chaney,cohenkristy@barrett.com,20,Female,15-09-2022,18-11-2022,Annual,Auto-Renew,High,Renewed
9378,Michelle Chaney,cohenkristy@barrett.com,20,Female,18-11-2022,09-10-2024,Quarterly,Auto-Renew,Medium,Not Renewed
9378,Michelle Chaney,cohenkristy@barrett.com,20,Female,09-10-2024,29-12-2024,Annual,Auto-Renew,Medium,Renewed
9378,Michelle Chaney,cohenkristy@barrett.com,20,Female,29-12-2024,06-03-2025,Quarterly,Auto-Renew,High,Renewed
6865,Joseph Harris,nglover@marshall-davis.com,31,Female,02-10-2024,22-01-2025,Annual,Auto-Renew,High,Renewed
6865,Joseph Harris,nglover@marshall-davis.com,31,Female,22-01-2025,10-03-2025,Annual,Auto-Renew,Low,Renewed
3094,Andres Solomon,amandajohnson@hendrix.biz,47,Male,09-04-2023,16-12-2023,Annual,Manual,High,Renewed
3094,Andres Solomon,amandajohnson@hendrix.biz,47,Male,16-12-2023,23-12-2023,Monthly,Auto-Renew,High,Renewed
4596,Raymond Perkins,alicia17@george-baker.biz,56,Male,20-03-2024,15-06-2024,Monthly,Auto-Renew,High,Renewed
7445,Deborah Anderson,adavis@romero.net,26,Female,06-04-2022,21-07-2024,Quarterly,Auto-Renew,Low,Renewed
7445,Deborah Anderson,adavis@romero.net,26,Female,21-07-2024,09-01-2025,Quarterly,Manual,High,Not Renewed
5074,Albert Washington,kelleyrebecca@hotmail.com,54,Female,13-10-2024,19-03-2025,Quarterly,Auto-Renew,High,Not Renewed
5074,Albert Washington,kelleyrebecca@hotmail.com,54,Female,19-03-2025,20-03-2025,Monthly,Auto-Renew,Medium,Renewed
1850,Alicia Thompson,underwooddawn@hotmail.com,31,Male,19-07-2023,19-03-2025,Monthly,Manual,High,Renewed
2515,Eric Buckley,natalie49@hotmail.com,38,Female,24-09-2023,30-08-2024,Monthly,Manual,High,Not Renewed
2515,Eric Buckley,natalie49@hotmail.com,38,Female,30-08-2024,25-11-2024,Annual,Auto-Renew,Medium,Not Renewed
2515,Eric Buckley,natalie49@hotmail.com,38,Female,25-11-2024,02-01-2025,Monthly,Auto-Renew,High,Renewed
2992,Krystal Harmon,bestjessica@yahoo.com,53,Male,06-04-2022,04-08-2022,Quarterly,Manual,Low,Renewed
7995,Debra Sawyer,devonallen@hotmail.com,42,Female,28-05-2024,28-08-2024,Monthly,Auto-Renew,High,Renewed
7995,Debra Sawyer,devonallen@hotmail.com,42,Female,28-08-2024,26-09-2024,Monthly,Manual,High,Renewed
8720,Michael Ferrell,david68@cummings.net,64,Female,22-03-2023,12-09-2024,Monthly,Manual,Medium,Renewed
8720,Michael Ferrell,david68@cummings.net,64,Female,12-09-2024,17-09-2024,Annual,Auto-Renew,Medium,Renewed
1037,Anna Miller,melissa48@hotmail.com,61,Male,08-10-2022,22-10-2024,Monthly,Manual,Low,Renewed
3074,Julie Estes,harrispaul@yahoo.com,19,Female,14-07-2024,15-01-2025,Quarterly,Manual,High,Renewed
3074,Julie Estes,harrispaul@yahoo.com,19,Female,15-01-2025,24-01-2025,Quarterly,Auto-Renew,Medium,Renewed
3074,Julie Estes,harrispaul@yahoo.com,19,Female,24-01-2025,01-03-2025,Annual,Manual,High,Renewed
7954,Kristi Hall,amandamiller@hotmail.com,33,Male,03-08-2022,15-11-2022,Quarterly,Manual,Medium,Not Renewed
7913,Erik Johnson,apeterson@hotmail.com,24,Female,19-05-2024,12-09-2024,Monthly,Auto-Renew,Low,Renewed
7913,Erik Johnson,apeterson@hotmail.com,24,Female,12-09-2024,27-01-2025,Monthly,Manual,Medium,Renewed
7913,Erik Johnson,apeterson@hotmail.com,24,Female,27-01-2025,21-02-2025,Quarterly,Manual,Low,Not Renewed
7913,Erik Johnson,apeterson@hotmail.com,24,Female,21-02-2025,20-03-2025,Monthly,Auto-Renew,Low,Renewed
4780,Stanley Finley,evan22@thomas-harper.com,36,Male,10-01-2024,22-10-2024,Annual,Auto-Renew,Medium,Renewed
4780,Stanley Finley,evan22@thomas-harper.com,36,Male,22-10-2024,26-02-2025,Quarterly,Auto-Renew,High,Not Renewed
1719,Jessica Mitchell,chamberschristine@wilkinson.com,29,Female,20-01-2023,21-08-2024,Annual,Auto-Renew,Medium,Renewed
1719,Jessica Mitchell,chamberschristine@wilkinson.com,29,Female,21-08-2024,20-01-2025,Monthly,Auto-Renew,Low,Not Renewed
2240,Alexandra Stein,hwalker@mills.biz,30,Female,20-04-2022,27-10-2023,Annual,Manual,Medium,Renewed
2240,Alexandra Stein,hwalker@mills.biz,30,Female,27-10-2023,31-03-2024,Monthly,Manual,Medium,Not Renewed
2240,Alexandra Stein,hwalker@mills.biz,30,Female,31-03-2024,27-06-2024,Annual,Auto-Renew,High,Not Renewed
2240,Alexandra Stein,hwalker@mills.biz,30,Female,27-06-2024,13-12-2024,Annual,Auto-Renew,Low,Renewed
2240,Alexandra Stein,hwalker@mills.biz,30,Female,13-12-2024,13-12-2024,Quarterly,Auto-Renew,Medium,Renewed
4265,Brandon Long,erin29@wallace.com,34,Male,15-11-2024,21-12-2024,Annual,Auto-Renew,Medium,Renewed
4265,Brandon Long,erin29@wallace.com,34,Male,21-12-2024,15-01-2025,Quarterly,Auto-Renew,High,Not Renewed
4265,Brandon Long,erin29@wallace.com,34,Male,15-01-2025,21-03-2025,Quarterly,Manual,High,Renewed
4265,Brandon Long,erin29@wallace.com,34,Male,21-03-2025,21-03-2025,Annual,Manual,Low,Renewed
4265,Brandon Long,erin29@wallace.com,34,Male,21-03-2025,21-03-2025,Annual,Manual,Medium,Renewed
7908,Vanessa Molina,christopher17@gmail.com,34,Female,10-02-2024,05-07-2024,Quarterly,Auto-Renew,Low,Renewed
9735,Kerry Hughes,lindagriffin@watkins.biz,25,Male,13-02-2024,02-11-2024,Annual,Auto-Renew,Medium,Renewed
4111,Angel Parks,ahester@gmail.com,21,Female,23-09-2024,06-10-2024,Monthly,Manual,High,Renewed
4111,Angel Parks,ahester@gmail.com,21,Female,06-10-2024,09-11-2024,Quarterly,Manual,Low,Renewed
4111,Angel Parks,ahester@gmail.com,21,Female,09-11-2024,13-02-2025,Annual,Manual,Medium,Renewed
4111,Angel Parks,ahester@gmail.com,21,Female,13-02-2025,26-02-2025,Monthly,Manual,Low,Renewed
4111,Angel Parks,ahester@gmail.com,21,Female,26-02-2025,21-03-2025,Quarterly,Auto-Renew,Medium,Not Renewed
6362,Erik Medina,joshua31@johnson.com,52,Male,03-12-2024,05-12-2024,Quarterly,Manual,Low,Renewed
1877,Michael Bolton,kristen83@hotmail.com,50,Female,23-04-2022,17-08-2024,Annual,Manual,High,Not Renewed
8625,Jennifer Dodson,ortegaheidi@yahoo.com,37,Female,24-08-2023,23-09-2024,Annual,Auto-Renew,High,Renewed
8625,Jennifer Dodson,ortegaheidi@yahoo.com,37,Female,23-09-2024,20-03-2025,Monthly,Auto-Renew,Low,Renewed
8794,Becky Carter,christopher48@gmail.com,64,Female,12-06-2024,27-12-2024,Quarterly,Manual,Medium,Renewed
8794,Becky Carter,christopher48@gmail.com,64,Female,27-12-2024,23-02-2025,Quarterly,Manual,Low,Renewed
8794,Becky Carter,christopher48@gmail.com,64,Female,23-02-2025,03-03-2025,Annual,Auto-Renew,Low,Renewed
8794,Becky Carter,christopher48@gmail.com,64,Female,03-03-2025,08-03-2025,Quarterly,Auto-Renew,Medium,Renewed
7816,Alyssa Flores,briggsdavid@gmail.com,35,Female,01-08-2024,07-03-2025,Monthly,Manual,High,Renewed
7816,Alyssa Flores,briggsdavid@gmail.com,35,Female,07-03-2025,21-03-2025,Monthly,Auto-Renew,Medium,Renewed
7816,Alyssa Flores,briggsdavid@gmail.com,35,Female,21-03-2025,21-03-2025,Quarterly,Manual,High,Renewed
2890,Maria Torres,bakerjames@smith.com,20,Male,02-08-2024,26-11-2024,Annual,Auto-Renew,Medium,Renewed
2890,Maria Torres,bakerjames@smith.com,20,Male,26-11-2024,15-01-2025,Quarterly,Auto-Renew,High,Renewed
2890,Maria Torres,bakerjames@smith.com,20,Male,15-01-2025,15-01-2025,Monthly,Auto-Renew,High,Renewed
9042,Emily Smith,ccrawford@gmail.com,19,Female,09-03-2024,04-01-2025,Monthly,Manual,High,Renewed
9042,Emily Smith,ccrawford@gmail.com,19,Female,04-01-2025,30-01-2025,Annual,Auto-Renew,Medium,Renewed
9042,Emily Smith,ccrawford@gmail.com,19,Female,30-01-2025,14-02-2025,Quarterly,Manual,High,Renewed
9042,Emily Smith,ccrawford@gmail.com,19,Female,14-02-2025,19-02-2025,Monthly,Manual,High,Renewed
9042,Emily Smith,ccrawford@gmail.com,19,Female,19-02-2025,23-02-2025,Quarterly,Manual,Medium,Renewed
4361,Dawn Alexander,fshepherd@nunez.com,27,Male,13-07-2022,29-08-2022,Monthly,Auto-Renew,Low,Renewed
4361,Dawn Alexander,fshepherd@nunez.com,27,Male,29-08-2022,31-01-2025,Quarterly,Manual,Medium,Renewed
4361,Dawn Alexander,fshepherd@nunez.com,27,Male,31-01-2025,12-02-2025,Annual,Manual,High,Renewed
4361,Dawn Alexander,fshepherd@nunez.com,27,Male,12-02-2025,14-02-2025,Monthly,Auto-Renew,Low,Not Renewed
4361,Dawn Alexander,fshepherd@nunez.com,27,Male,14-02-2025,18-02-2025,Quarterly,Manual,High,Renewed
4978,James Sullivan,vegaraymond@hotmail.com,49,Male,26-06-2022,21-09-2023,Quarterly,Manual,Medium,Not Renewed
7157,Andrew Miller,andrew77@stanley.org,64,Female,16-12-2023,05-03-2025,Quarterly,Manual,Medium,Renewed
7157,Andrew Miller,andrew77@stanley.org,64,Female,05-03-2025,13-03-2025,Quarterly,Auto-Renew,Medium,Not Renewed
7157,Andrew Miller,andrew77@stanley.org,64,Female,13-03-2025,20-03-2025,Annual,Auto-Renew,Medium,Renewed
7157,Andrew Miller,andrew77@stanley.org,64,Female,20-03-2025,20-03-2025,Monthly,Manual,Medium,Renewed
5262,Gerald Hunt,fredperez@hernandez.com,42,Male,26-03-2023,25-09-2023,Monthly,Auto-Renew,Medium,Renewed
7799,Christopher Ramsey,garrisonconnor@gmail.com,26,Male,21-08-2024,16-01-2025,Annual,Auto-Renew,High,Renewed
7799,Christopher Ramsey,garrisonconnor@gmail.com,26,Male,16-01-2025,19-01-2025,Annual,Manual,Low,Renewed
7799,Christopher Ramsey,garrisonconnor@gmail.com,26,Male,19-01-2025,16-02-2025,Monthly,Manual,Low,Not Renewed
7799,Christopher Ramsey,garrisonconnor@gmail.com,26,Male,16-02-2025,05-03-2025,Quarterly,Manual,Medium,Renewed
8532,Mr. Raymond Meyers MD,hlivingston@yahoo.com,45,Female,12-08-2024,24-02-2025,Monthly,Auto-Renew,High,Renewed
8588,Charles Yoder,krystalwright@matthews-baker.com,40,Male,24-02-2023,22-08-2024,Monthly,Auto-Renew,Medium,Renewed
8480,Michael Horne,ggriffin@wallace.info,37,Female,27-01-2023,23-08-2024,Annual,Manual,High,Not Renewed
8480,Michael Horne,ggriffin@wallace.info,37,Female,23-08-2024,16-11-2024,Quarterly,Manual,Medium,Renewed
8480,Michael Horne,ggriffin@wallace.info,37,Female,16-11-2024,27-12-2024,Monthly,Manual,High,Renewed
8480,Michael Horne,ggriffin@wallace.info,37,Female,27-12-2024,13-03-2025,Quarterly,Auto-Renew,Medium,Renewed
8247,Brandon Diaz,edwin07@gmail.com,28,Female,24-04-2022,03-02-2023,Annual,Auto-Renew,Low,Renewed
8247,Brandon Diaz,edwin07@gmail.com,28,Female,03-02-2023,14-05-2024,Quarterly,Auto-Renew,Medium,Renewed
8247,Brandon Diaz,edwin07@gmail.com,28,Female,14-05-2024,20-07-2024,Quarterly,Manual,Medium,Not Renewed
8247,Brandon Diaz,edwin07@gmail.com,28,Female,20-07-2024,21-12-2024,Quarterly,Manual,High,Not Renewed
1388,Bradley Gibbs,davidcross@hotmail.com,37,Male,18-08-2024,01-01-2025,Quarterly,Auto-Renew,High,Not Renewed
1388,Bradley Gibbs,davidcross@hotmail.com,37,Male,01-01-2025,06-01-2025,Quarterly,Manual,Low,Renewed
1187,James Torres,jamesgood@weeks.org,19,Male,06-04-2024,12-12-2024,Quarterly,Auto-Renew,High,Not Renewed
1187,James Torres,jamesgood@weeks.org,19,Male,12-12-2024,29-01-2025,Monthly,Manual,Low,Renewed
1187,James Torres,jamesgood@weeks.org,19,Male,29-01-2025,30-01-2025,Quarterly,Manual,High,Renewed
2870,Kathleen Hodge,kim79@hotmail.com,33,Male,23-09-2023,19-02-2025,Monthly,Manual,High,Renewed
2870,Kathleen Hodge,kim79@hotmail.com,33,Male,19-02-2025,08-03-2025,Quarterly,Manual,Low,Renewed
6900,Anita Anderson,christina05@wolfe.org,20,Female,01-08-2024,17-01-2025,Annual,Auto-Renew,Low,Not Renewed
6900,Anita Anderson,christina05@wolfe.org,20,Female,17-01-2025,20-01-2025,Monthly,Manual,High,Renewed
6900,Anita Anderson,christina05@wolfe.org,20,Female,20-01-2025,24-01-2025,Annual,Manual,Medium,Renewed
6900,Anita Anderson,christina05@wolfe.org,20,Female,24-01-2025,13-03-2025,Annual,Manual,Medium,Renewed
6900,Anita Anderson,christina05@wolfe.org,20,Female,13-03-2025,14-03-2025,Quarterly,Auto-Renew,Low,Renewed
3470,Thomas Gomez,dorothyhayes@gmail.com,30,Male,12-05-2023,04-07-2023,Annual,Auto-Renew,Medium,Not Renewed
6433,Becky Bridges,icruz@bridges.biz,47,Male,21-10-2022,11-11-2022,Quarterly,Manual,High,Renewed
9742,Andrew Ferguson,heathercrawford@watson.info,20,Male,29-05-2022,31-03-2023,Annual,Manual,Medium,Renewed
9742,Andrew Ferguson,heathercrawford@watson.info,20,Male,31-03-2023,10-10-2024,Quarterly,Auto-Renew,Medium,Not Renewed
9742,Andrew Ferguson,heathercrawford@watson.info,20,Male,10-10-2024,17-10-2024,Annual,Auto-Renew,High,Renewed
9742,Andrew Ferguson,heathercrawford@watson.info,20,Male,17-10-2024,18-01-2025,Annual,Auto-Renew,Low,Not Renewed
9742,Andrew Ferguson,heathercrawford@watson.info,20,Male,18-01-2025,20-03-2025,Annual,Auto-Renew,Low,Renewed
3525,Robert House,joshua48@yahoo.com,29,Male,14-09-2023,04-08-2024,Quarterly,Manual,Medium,Renewed
4128,Erin Allen,bradley42@gmail.com,22,Female,09-05-2023,20-08-2023,Quarterly,Manual,Medium,Renewed
4128,Erin Allen,bradley42@gmail.com,22,Female,20-08-2023,14-05-2024,Monthly,Auto-Renew,Medium,Not Renewed
4128,Erin Allen,bradley42@gmail.com,22,Female,14-05-2024,24-01-2025,Annual,Manual,Medium,Renewed
8440,April Stevens,bromero@davis.com,19,Male,17-04-2024,20-02-2025,Monthly,Manual,Low,Not Renewed
8440,April Stevens,bromero@davis.com,19,Male,20-02-2025,05-03-2025,Quarterly,Auto-Renew,Medium,Renewed
8440,April Stevens,bromero@davis.com,19,Male,05-03-2025,08-03-2025,Annual,Auto-Renew,Low,Renewed
1069,Sarah Davis,jennifer55@gmail.com,41,Female,29-09-2022,04-10-2023,Annual,Auto-Renew,High,Not Renewed
9304,Dakota Schwartz MD,benjaminanderson@barton.com,42,Male,08-04-2023,31-12-2023,Monthly,Auto-Renew,Medium,Renewed
7810,Benjamin King,galvarado@kline.info,26,Male,18-04-2024,15-07-2024,Monthly,Auto-Renew,Medium,Renewed
7810,Benjamin King,galvarado@kline.info,26,Male,15-07-2024,29-01-2025,Quarterly,Auto-Renew,High,Renewed
5506,Alison Cardenas,anitamarks@williams-conley.com,47,Female,21-05-2022,10-10-2024,Monthly,Auto-Renew,Low,Renewed
5506,Alison Cardenas,anitamarks@williams-conley.com,47,Female,10-10-2024,31-01-2025,Monthly,Manual,Low,Not Renewed
9591,Ashley Hanna,danielanthony@bass-delgado.info,38,Female,10-05-2023,05-07-2024,Monthly,Manual,Low,Renewed
9591,Ashley Hanna,danielanthony@bass-delgado.info,38,Female,05-07-2024,18-10-2024,Quarterly,Manual,Medium,Renewed
9591,Ashley Hanna,danielanthony@bass-delgado.info,38,Female,18-10-2024,17-11-2024,Monthly,Manual,Low,Renewed
9591,Ashley Hanna,danielanthony@bass-delgado.info,38,Female,17-11-2024,11-01-2025,Monthly,Auto-Renew,High,Not Renewed
6736,Kimberly Martin,cwalker@gmail.com,51,Female,05-08-2023,27-10-2024,Quarterly,Auto-Renew,Low,Not Renewed
8299,Jamie Mccarthy,nicoleparks@yahoo.com,43,Female,06-05-2024,22-08-2024,Monthly,Manual,High,Renewed
9947,Barbara Foster,carolyn30@yahoo.com,23,Female,29-03-2024,03-06-2024,Quarterly,Manual,Medium,Not Renewed
9947,Barbara Foster,carolyn30@yahoo.com,23,Female,03-06-2024,05-12-2024,Quarterly,Auto-Renew,Low,Not Renewed
9947,Barbara Foster,carolyn30@yahoo.com,23,Female,05-12-2024,19-03-2025,Monthly,Manual,Medium,Renewed
9947,Barbara Foster,carolyn30@yahoo.com,23,Female,19-03-2025,19-03-2025,Annual,Manual,High,Renewed
2090,Allison Johnson,leemariah@sutton.com,24,Male,16-02-2025,18-03-2025,Annual,Auto-Renew,Low,Renewed
2090,Allison Johnson,leemariah@sutton.com,24,Male,18-03-2025,19-03-2025,Annual,Manual,Low,Renewed
2090,Allison Johnson,leemariah@sutton.com,24,Male,19-03-2025,20-03-2025,Annual,Auto-Renew,Low,Renewed
2090,Allison Johnson,leemariah@sutton.com,24,Male,20-03-2025,21-03-2025,Quarterly,Auto-Renew,Medium,Not Renewed
1973,Daryl Meyer,paultodd@hotmail.com,33,Male,14-06-2024,16-01-2025,Monthly,Manual,High,Renewed
1973,Daryl Meyer,paultodd@hotmail.com,33,Male,16-01-2025,16-03-2025,Annual,Auto-Renew,High,Renewed
8315,Jeffrey Mcclure,hcurry@gmail.com,20,Female,18-07-2023,08-02-2024,Quarterly,Auto-Renew,Low,Not Renewed
8315,Jeffrey Mcclure,hcurry@gmail.com,20,Female,08-02-2024,02-03-2024,Quarterly,Auto-Renew,High,Renewed
9600,Steven Chase,david88@gmail.com,20,Female,30-05-2023,28-11-2023,Monthly,Manual,Medium,Renewed
9600,Steven Chase,david88@gmail.com,20,Female,28-11-2023,18-06-2024,Annual,Manual,Low,Renewed
1380,Bobby Harmon,abbottrichard@booth.com,28,Female,20-02-2024,17-04-2024,Quarterly,Auto-Renew,Low,Renewed
1380,Bobby Harmon,abbottrichard@booth.com,28,Female,17-04-2024,22-08-2024,Quarterly,Manual,Medium,Renewed
1380,Bobby Harmon,abbottrichard@booth.com,28,Female,22-08-2024,20-02-2025,Monthly,Manual,Low,Renewed
1380,Bobby Harmon,abbottrichard@booth.com,28,Female,20-02-2025,07-03-2025,Monthly,Auto-Renew,High,Renewed
1380,Bobby Harmon,abbottrichard@booth.com,28,Female,07-03-2025,13-03-2025,Monthly,Manual,Medium,Not Renewed
2285,David Cherry,bill37@tate-patterson.com,22,Female,31-08-2023,18-03-2024,Monthly,Auto-Renew,Low,Renewed
2285,David Cherry,bill37@tate-patterson.com,22,Female,18-03-2024,10-11-2024,Annual,Auto-Renew,Medium,Not Renewed
6618,Andrew Hines,amanda85@hensley-collins.net,25,Female,22-01-2023,30-01-2023,Annual,Manual,High,Renewed
6618,Andrew Hines,amanda85@hensley-collins.net,25,Female,30-01-2023,20-02-2025,Annual,Manual,Low,Not Renewed
6618,Andrew Hines,amanda85@hensley-collins.net,25,Female,20-02-2025,10-03-2025,Quarterly,Manual,Medium,Renewed
6618,Andrew Hines,amanda85@hensley-collins.net,25,Female,10-03-2025,15-03-2025,Quarterly,Manual,Low,Not Renewed
6084,Christian Bryant,cannonjohn@shepherd.com,24,Female,13-05-2022,02-08-2023,Annual,Manual,Low,Not Renewed
6084,Christian Bryant,cannonjohn@shepherd.com,24,Female,02-08-2023,03-02-2024,Annual,Manual,Medium,Not Renewed
6084,Christian Bryant,cannonjohn@shepherd.com,24,Female,03-02-2024,18-06-2024,Annual,Manual,Low,Not Renewed
6084,Christian Bryant,cannonjohn@shepherd.com,24,Female,18-06-2024,02-07-2024,Monthly,Auto-Renew,High,Not Renewed
6084,Christian Bryant,cannonjohn@shepherd.com,24,Female,02-07-2024,15-12-2024,Monthly,Manual,Low,Renewed
6756,Bryce Wagner,carol95@gmail.com,35,Female,18-09-2023,06-12-2023,Quarterly,Manual,Low,Not Renewed
6756,Bryce Wagner,carol95@gmail.com,35,Female,06-12-2023,14-02-2024,Annual,Manual,Low,Renewed
6756,Bryce Wagner,carol95@gmail.com,35,Female,14-02-2024,20-02-2025,Quarterly,Manual,Medium,Renewed
2877,Anthony Soto,agay@hotmail.com,35,Male,24-01-2024,05-02-2025,Annual,Manual,Medium,Not Renewed
2877,Anthony Soto,agay@hotmail.com,35,Male,05-02-2025,07-02-2025,Annual,Manual,High,Not Renewed
2877,Anthony Soto,agay@hotmail.com,35,Male,07-02-2025,12-02-2025,Quarterly,Auto-Renew,Medium,Renewed
2877,Anthony Soto,agay@hotmail.com,35,Male,12-02-2025,18-03-2025,Annual,Manual,High,Renewed
7291,Tina Brooks,mrodriguez@gmail.com,49,Female,21-03-2024,28-04-2024,Monthly,Auto-Renew,Low,Renewed
7291,Tina Brooks,mrodriguez@gmail.com,49,Female,28-04-2024,09-06-2024,Annual,Auto-Renew,Low,Renewed
1962,Keith Williams,drew72@hotmail.com,35,Male,31-08-2024,01-01-2025,Quarterly,Auto-Renew,Low,Renewed
1962,Keith Williams,drew72@hotmail.com,35,Male,01-01-2025,24-01-2025,Annual,Auto-Renew,Low,Renewed
1962,Keith Williams,drew72@hotmail.com,35,Male,24-01-2025,06-02-2025,Quarterly,Manual,High,Renewed
8957,Kylie Williams,mariabaldwin@hotmail.com,48,Male,19-03-2025,20-03-2025,Quarterly,Manual,Medium,Renewed
6893,Kelly Parker,jwilliams@freeman.com,27,Male,22-07-2022,21-09-2023,Monthly,Auto-Renew,Medium,Not Renewed
6893,Kelly Parker,jwilliams@freeman.com,27,Male,21-09-2023,16-03-2024,Annual,Auto-Renew,High,Not Renewed
6893,Kelly Parker,jwilliams@freeman.com,27,Male,16-03-2024,16-09-2024,Monthly,Auto-Renew,High,Renewed
2158,Katherine Smith,ashleymargaret@wilson-copeland.net,62,Male,30-03-2023,07-09-2023,Monthly,Auto-Renew,High,Renewed
6881,Jennifer Adams,alambert@martin.org,25,Female,25-09-2024,27-10-2024,Quarterly,Manual,Medium,Renewed
6881,Jennifer Adams,alambert@martin.org,25,Female,27-10-2024,27-02-2025,Quarterly,Auto-Renew,Low,Renewed
6881,Jennifer Adams,alambert@martin.org,25,Female,27-02-2025,28-02-2025,Monthly,Auto-Renew,Medium,Renewed
6881,Jennifer Adams,alambert@martin.org,25,Female,28-02-2025,10-03-2025,Annual,Manual,Medium,Not Renewed
6881,Jennifer Adams,alambert@martin.org,25,Female,10-03-2025,20-03-2025,Annual,Auto-Renew,Low,Renewed
6339,Molly Hopkins,duncandeborah@yahoo.com,29,Female,29-08-2024,07-03-2025,Annual,Auto-Renew,Medium,Renewed
6339,Molly Hopkins,duncandeborah@yahoo.com,29,Female,07-03-2025,14-03-2025,Annual,Manual,Low,Renewed
6339,Molly Hopkins,duncandeborah@yahoo.com,29,Female,14-03-2025,18-03-2025,Monthly,Manual,Low,Not Renewed
2307,Joseph Rich,mary94@yahoo.com,57,Female,16-05-2024,01-07-2024,Quarterly,Manual,High,Renewed
2307,Joseph Rich,mary94@yahoo.com,57,Female,01-07-2024,16-11-2024,Quarterly,Auto-Renew,Low,Not Renewed
4855,Helen Rivera,kaitlin09@gray.info,22,Male,06-12-2024,14-02-2025,Annual,Auto-Renew,Low,Renewed
2162,Mark Russell,danielle59@clark.com,30,Female,11-01-2025,08-02-2025,Monthly,Manual,Medium,Not Renewed
2162,Mark Russell,danielle59@clark.com,30,Female,08-02-2025,02-03-2025,Quarterly,Auto-Renew,High,Not Renewed
2162,Mark Russell,danielle59@clark.com,30,Female,02-03-2025,17-03-2025,Annual,Manual,High,Renewed
2162,Mark Russell,danielle59@clark.com,30,Female,17-03-2025,19-03-2025,Monthly,Manual,Medium,Not Renewed
7739,Jimmy Greene,cmoore@ochoa.com,25,Male,12-01-2025,16-03-2025,Monthly,Auto-Renew,Low,Not Renewed
7739,Jimmy Greene,cmoore@ochoa.com,25,Male,16-03-2025,17-03-2025,Quarterly,Manual,Low,Renewed
7739,Jimmy Greene,cmoore@ochoa.com,25,Male,17-03-2025,18-03-2025,Annual,Auto-Renew,High,Not Renewed
1105,Kevin Park,wroth@yahoo.com,38,Female,11-08-2023,09-11-2024,Monthly,Auto-Renew,High,Renewed
1105,Kevin Park,wroth@yahoo.com,38,Female,09-11-2024,18-12-2024,Annual,Manual,Medium,Not Renewed
5669,Benjamin Bradford,apeterson@kelley-wilcox.com,45,Female,04-05-2024,17-07-2024,Quarterly,Manual,High,Renewed
5669,Benjamin Bradford,apeterson@kelley-wilcox.com,45,Female,17-07-2024,25-09-2024,Annual,Auto-Renew,Medium,Renewed
5669,Benjamin Bradford,apeterson@kelley-wilcox.com,45,Female,25-09-2024,18-02-2025,Annual,Auto-Renew,High,Renewed
5669,Benjamin Bradford,apeterson@kelley-wilcox.com,45,Female,18-02-2025,05-03-2025,Quarterly,Manual,Low,Not Renewed
7322,Lori Scott,marilyn51@porter.com,24,Male,08-07-2023,27-12-2024,Quarterly,Auto-Renew,Low,Renewed
7322,Lori Scott,marilyn51@porter.com,24,Male,27-12-2024,15-03-2025,Annual,Manual,Low,Renewed
6150,Ashley Duke,bhuber@cruz.com,25,Female,03-06-2024,30-11-2024,Annual,Auto-Renew,Low,Renewed
6150,Ashley Duke,bhuber@cruz.com,25,Female,30-11-2024,06-01-2025,Annual,Auto-Renew,High,Renewed
6150,Ashley Duke,bhuber@cruz.com,25,Female,06-01-2025,09-02-2025,Quarterly,Auto-Renew,Medium,Renewed
